Sym,Date,Open,High,Low,Close,Volume,Adj Close
GOOG,7/15/2005,301.24,303.4,299.78,301.19,8438400,301.19
GOOG,7/14/2005,305.34,306.75,300.07,300.89,10667700,300.89
GOOG,7/13/2005,292.51,299.24,292.1,298.86,11437900,298.86
GOOG,7/12/2005,293.39,294.4,290.93,291.78,5864900,291.78
GOOG,7/11/2005,296.4,296.6,291.02,293.35,8390300,293.35
GOOG,7/8/2005,296.25,297.5,294.05,296.23,7457600,296.23
GOOG,7/7/2005,289.39,295.8,288.51,295.54,10672100,295.54
GOOG,7/6/2005,297.3,297.6,291.38,291.52,8000300,291.52
GOOG,7/5/2005,292.1,295.98,290.23,295.71,7494000,295.71
GOOG,7/1/2005,295.04,296.24,289.22,291.25,9227600,291.25
GOOG,6/30/2005,294.34,298.93,291.04,294.15,15094400,294.15
GOOG,6/29/2005,302.5,304.38,292.15,292.72,18298700,292.72
GOOG,6/28/2005,306.28,309.25,302,302,19036500,302
GOOG,6/27/2005,298.9,304.47,293.86,304.1,17802900,304.1
GOOG,6/24/2005,290.9,298,289.58,297.25,17771200,297.25
GOOG,6/23/2005,288,294.81,286.5,289.71,14056400,289.71
GOOG,6/22/2005,289.67,292.32,288.67,289.3,10474000,289.3
GOOG,6/21/2005,288.07,290.3,284.97,287.84,15132300,287.84
GOOG,6/20/2005,276.09,287.67,271.73,286.7,21024700,286.7
GOOG,6/17/2005,279,280.3,275.9,280.3,10434400,280.3
GOOG,6/16/2005,274.26,278.3,273.07,277.44,12462400,277.44
GOOG,6/15/2005,275,277.3,267.43,274.8,20883100,274.8
GOOG,6/14/2005,278.59,281.24,277.75,278.35,10091900,278.35
GOOG,6/13/2005,279.82,284.19,276.52,282.75,12803200,282.75
GOOG,6/10/2005,286.99,287.28,280.02,282.5,12696600,282.5
GOOG,6/9/2005,284.72,288.5,280.56,286.31,16441100,286.31
GOOG,6/8/2005,292.85,293.19,278,279.56,25700900,279.56
GOOG,6/7/2005,297.1,299.59,290.3,293.12,24323000,293.12
GOOG,6/6/2005,282.39,293.75,281.83,290.94,22525900,290.94
GOOG,6/3/2005,286.79,289.3,277.41,280.26,18782300,280.26
GOOG,6/2/2005,288.73,289.78,284.6,287.9,17974100,287.9
GOOG,6/1/2005,283.2,292.89,282.02,288,35191700,288
GOOG,5/31/2005,269.43,278.4,269.37,277.27,22236800,277.27
GOOG,5/27/2005,260.46,266.05,259.25,266,12184100,266
GOOG,5/26/2005,260.96,263.76,258.3,259.2,13546600,259.2
GOOG,5/25/2005,252.73,260.98,250.63,260.81,18057900,260.81
GOOG,5/24/2005,256.96,265.44,253.5,256,29043100,256
GOOG,5/23/2005,243.16,258.1,242.71,255.45,21388300,255.45
GOOG,5/20/2005,241.21,241.67,239.65,241.61,8163500,241.61
GOOG,5/19/2005,240.34,241.17,238.27,239.18,9716500,239.18
GOOG,5/18/2005,233.61,239.97,233.52,239.16,12312000,239.16
GOOG,5/17/2005,230.56,233.45,230.2,233.13,7808900,233.13
GOOG,5/16/2005,229.68,231.62,228.57,231.05,5681400,231.05
GOOG,5/13/2005,229.18,231.09,227.32,229.24,7415500,229.24
GOOG,5/12/2005,230.81,232.23,228.2,228.72,8948200,228.72
GOOG,5/11/2005,228.97,231.98,227.93,231.29,11478800,231.29
GOOG,5/10/2005,225.47,227.8,224.72,227.8,6345800,227.8
GOOG,5/9/2005,228,228.5,225.43,226.02,5536800,226.02
GOOG,5/6/2005,228.4,229.25,226.47,228.02,6763900,228.02
GOOG,5/5/2005,228.62,228.62,225.88,226.98,7509600,226.98
GOOG,5/4/2005,227.23,229.88,227,228.5,12083500,228.5
GOOG,5/3/2005,221.85,228.15,221.32,226.19,17780200,226.19
GOOG,5/2/2005,222.05,223.7,220.21,222.29,9767400,222.29
GOOG,4/29/2005,221.91,222.25,217.82,220,9170200,220
GOOG,4/28/2005,219.5,222.08,217.71,219.45,8682800,219.45
GOOG,4/27/2005,217.99,220.85,216.74,219.78,10264800,219.78
GOOG,4/26/2005,220.22,222,218.29,218.75,17272000,218.75
GOOG,4/25/2005,217.82,224.74,217.52,223.53,19840000,223.53
GOOG,4/22/2005,222.9,224,214.26,215.81,33205100,215.81
GOOG,4/21/2005,200.42,205,199.32,204.22,17751900,204.22
GOOG,4/20/2005,198.58,200.5,195.91,198.1,15451500,198.1
GOOG,4/19/2005,189.33,192,188.03,191.4,8430000,191.4
GOOG,4/18/2005,184.58,187.88,183.49,186.97,6550300,186.97
GOOG,4/15/2005,190.1,190.34,184.66,185,11577400,185
GOOG,4/14/2005,193.27,194.36,190.1,191.45,6152700,191.45
GOOG,4/13/2005,193.47,194.32,189.73,192.93,6555800,192.93
GOOG,4/12/2005,193,194.42,189.41,193.96,7319600,193.96
GOOG,4/11/2005,193.09,194.8,192.32,193.23,5410500,193.23
GOOG,4/8/2005,193.69,195.1,191.45,192.05,5116600,192.05
